"State","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
GU,HAI_6_SIR,Clostridium Difficile (C.Diff),Not Available,5,01/01/2019,12/31/2019
HI,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.195,,01/01/2019,12/31/2019
HI,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.461,,01/01/2019,12/31/2019
HI,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.307,,01/01/2019,12/31/2019
HI,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.443,,01/01/2019,12/31/2019
HI,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.802,,01/01/2019,12/31/2019
HI,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.603,,01/01/2019,12/31/2019
HI,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.459,,01/01/2019,12/31/2019
HI,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.135,,01/01/2019,12/31/2019
HI,HAI_3_SIR,SSI - Colon Surgery,0.740,,01/01/2019,12/31/2019
HI,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.156,,01/01/2019,12/31/2019
HI,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.672,,01/01/2019,12/31/2019
HI,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.614,,01/01/2019,12/31/2019
HI,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.279,,01/01/2019,12/31/2019
HI,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.773,,01/01/2019,12/31/2019
HI,HAI_5_SIR,MRSA Bacteremia,0.480,,01/01/2019,12/31/2019
HI,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.469,,01/01/2019,12/31/2019
HI,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.633,,01/01/2019,12/31/2019
HI,HAI_6_SIR,Clostridium Difficile (C.Diff),0.546,,01/01/2019,12/31/2019
IA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.552,,01/01/2019,12/31/2019
IA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.824,,01/01/2019,12/31/2019
IA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.678,,01/01/2019,12/31/2019
IA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.621,,01/01/2019,12/31/2019
IA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.870,,01/01/2019,12/31/2019
IA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.737,,01/01/2019,12/31/2019
IA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.755,,01/01/2019,12/31/2019
IA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.189,,01/01/2019,12/31/2019
IA,HAI_3_SIR,SSI - Colon Surgery,0.954,,01/01/2019,12/31/2019
IA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.393,,01/01/2019,12/31/2019
IA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.971,,01/01/2019,12/31/2019
IA,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.634,,01/01/2019,12/31/2019
IA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.393,,01/01/2019,12/31/2019
IA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.697,,01/01/2019,12/31/2019
IA,HAI_5_SIR,MRSA Bacteremia,0.529,,01/01/2019,12/31/2019
IA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.571,,01/01/2019,12/31/2019
IA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.690,,01/01/2019,12/31/2019
IA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.628,,01/01/2019,12/31/2019
ID,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.333,,01/01/2019,12/31/2019
ID,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.691,,01/01/2019,12/31/2019
ID,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.488,,01/01/2019,12/31/2019
ID,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.612,,01/01/2019,12/31/2019
ID,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.020,,01/01/2019,12/31/2019
ID,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.796,,01/01/2019,12/31/2019
ID,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.692,,01/01/2019,12/31/2019
ID,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.309,,01/01/2019,12/31/2019
ID,HAI_3_SIR,SSI - Colon Surgery,0.964,,01/01/2019,12/31/2019
ID,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.542,,01/01/2019,12/31/2019
ID,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.702,,01/01/2019,12/31/2019
ID,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.001,,01/01/2019,12/31/2019
ID,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.096,,01/01/2019,12/31/2019
ID,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.495,,01/01/2019,12/31/2019
ID,HAI_5_SIR,MRSA Bacteremia,0.238,,01/01/2019,12/31/2019
ID,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.551,,01/01/2019,12/31/2019
ID,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.740,,01/01/2019,12/31/2019
ID,HAI_6_SIR,Clostridium Difficile (C.Diff),0.641,,01/01/2019,12/31/2019
IL,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.569,,01/01/2019,12/31/2019
IL,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.688,,01/01/2019,12/31/2019
IL,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.626,,01/01/2019,12/31/2019
IL,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.612,,01/01/2019,12/31/2019
IL,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.730,,01/01/2019,12/31/2019
IL,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.669,,01/01/2019,12/31/2019
IL,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.775,,01/01/2019,12/31/2019
IL,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.981,,01/01/2019,12/31/2019
IL,HAI_3_SIR,SSI - Colon Surgery,0.873,,01/01/2019,12/31/2019
IL,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.814,,01/01/2019,12/31/2019
IL,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.206,,01/01/2019,12/31/2019
IL,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.996,,01/01/2019,12/31/2019
IL,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.637,,01/01/2019,12/31/2019
IL,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.818,,01/01/2019,12/31/2019
IL,HAI_5_SIR,MRSA Bacteremia,0.723,,01/01/2019,12/31/2019
IL,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.565,,01/01/2019,12/31/2019
IL,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.611,,01/01/2019,12/31/2019
IL,HAI_6_SIR,Clostridium Difficile (C.Diff),0.588,,01/01/2019,12/31/2019
IN,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.528,,01/01/2019,12/31/2019
IN,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.681,,01/01/2019,12/31/2019
IN,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.601,,01/01/2019,12/31/2019
IN,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.519,,01/01/2019,12/31/2019
IN,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.665,,01/01/2019,12/31/2019
IN,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.588,,01/01/2019,12/31/2019
IN,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.850,,01/01/2019,12/31/2019
IN,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.124,,01/01/2019,12/31/2019
IN,HAI_3_SIR,SSI - Colon Surgery,0.980,,01/01/2019,12/31/2019
IN,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,1.044,,01/01/2019,12/31/2019
IN,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.568,,01/01/2019,12/31/2019
IN,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.286,,01/01/2019,12/31/2019
IN,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.573,,01/01/2019,12/31/2019
IN,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.799,,01/01/2019,12/31/2019
IN,HAI_5_SIR,MRSA Bacteremia,0.679,,01/01/2019,12/31/2019
IN,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.608,,01/01/2019,12/31/2019
IN,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.678,,01/01/2019,12/31/2019
IN,HAI_6_SIR,Clostridium Difficile (C.Diff),0.642,,01/01/2019,12/31/2019
KS,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.451,,01/01/2019,12/31/2019
KS,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.694,,01/01/2019,12/31/2019
KS,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.563,,01/01/2019,12/31/2019
KS,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.618,,01/01/2019,12/31/2019
KS,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.884,,01/01/2019,12/31/2019
KS,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.742,,01/01/2019,12/31/2019
KS,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.873,,01/01/2019,12/31/2019
KS,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.307,,01/01/2019,12/31/2019
KS,HAI_3_SIR,SSI - Colon Surgery,1.074,,01/01/2019,12/31/2019
KS,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.350,,01/01/2019,12/31/2019
KS,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.940,,01/01/2019,12/31/2019
KS,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.591,,01/01/2019,12/31/2019
KS,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.423,,01/01/2019,12/31/2019
KS,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.770,,01/01/2019,12/31/2019
KS,HAI_5_SIR,MRSA Bacteremia,0.577,,01/01/2019,12/31/2019
KS,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.620,,01/01/2019,12/31/2019
KS,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.741,,01/01/2019,12/31/2019
KS,HAI_6_SIR,Clostridium Difficile (C.Diff),0.678,,01/01/2019,12/31/2019
KY,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.596,,01/01/2019,12/31/2019
KY,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.793,,01/01/2019,12/31/2019
KY,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.689,,01/01/2019,12/31/2019
KY,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.574,,01/01/2019,12/31/2019
KY,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.742,,01/01/2019,12/31/2019
KY,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.654,,01/01/2019,12/31/2019
KY,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.813,,01/01/2019,12/31/2019
KY,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.116,,01/01/2019,12/31/2019
KY,HAI_3_SIR,SSI - Colon Surgery,0.955,,01/01/2019,12/31/2019
KY,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.725,,01/01/2019,12/31/2019
KY,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.264,,01/01/2019,12/31/2019
KY,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.967,,01/01/2019,12/31/2019
KY,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.884,,01/01/2019,12/31/2019
KY,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.173,,01/01/2019,12/31/2019
KY,HAI_5_SIR,MRSA Bacteremia,1.021,,01/01/2019,12/31/2019
KY,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.577,,01/01/2019,12/31/2019
KY,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.653,,01/01/2019,12/31/2019
KY,HAI_6_SIR,Clostridium Difficile (C.Diff),0.614,,01/01/2019,12/31/2019
LA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.783,,01/01/2019,12/31/2019
LA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.999,,01/01/2019,12/31/2019
LA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.886,,01/01/2019,12/31/2019
LA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.601,,01/01/2019,12/31/2019
LA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.770,,01/01/2019,12/31/2019
LA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.682,,01/01/2019,12/31/2019
LA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.633,,01/01/2019,12/31/2019
LA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.925,,01/01/2019,12/31/2019
LA,HAI_3_SIR,SSI - Colon Surgery,0.769,,01/01/2019,12/31/2019
LA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.707,,01/01/2019,12/31/2019
LA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.262,,01/01/2019,12/31/2019
LA,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.955,,01/01/2019,12/31/2019
LA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.945,,01/01/2019,12/31/2019
LA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.262,,01/01/2019,12/31/2019
LA,HAI_5_SIR,MRSA Bacteremia,1.095,,01/01/2019,12/31/2019
LA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.533,,01/01/2019,12/31/2019
LA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.617,,01/01/2019,12/31/2019
LA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.574,,01/01/2019,12/31/2019
MA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.573,,01/01/2019,12/31/2019
MA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.722,,01/01/2019,12/31/2019
MA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.645,,01/01/2019,12/31/2019
MA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.779,,01/01/2019,12/31/2019
MA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.945,,01/01/2019,12/31/2019
MA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.859,,01/01/2019,12/31/2019
MA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.756,,01/01/2019,12/31/2019
MA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.025,,01/01/2019,12/31/2019
MA,HAI_3_SIR,SSI - Colon Surgery,0.883,,01/01/2019,12/31/2019
MA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.720,,01/01/2019,12/31/2019
MA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.374,,01/01/2019,12/31/2019
MA,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.008,,01/01/2019,12/31/2019
MA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.649,,01/01/2019,12/31/2019
MA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.872,,01/01/2019,12/31/2019
MA,HAI_5_SIR,MRSA Bacteremia,0.754,,01/01/2019,12/31/2019
MA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.657,,01/01/2019,12/31/2019
MA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.725,,01/01/2019,12/31/2019
MA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.690,,01/01/2019,12/31/2019
MD,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.606,,01/01/2019,12/31/2019
MD,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.793,,01/01/2019,12/31/2019
MD,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.694,,01/01/2019,12/31/2019
MD,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.642,,01/01/2019,12/31/2019
MD,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.830,,01/01/2019,12/31/2019
MD,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.731,,01/01/2019,12/31/2019
MD,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.800,,01/01/2019,12/31/2019
MD,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.110,,01/01/2019,12/31/2019
MD,HAI_3_SIR,SSI - Colon Surgery,0.946,,01/01/2019,12/31/2019
MD,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.940,,01/01/2019,12/31/2019
MD,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.612,,01/01/2019,12/31/2019
MD,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.242,,01/01/2019,12/31/2019
MD,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.633,,01/01/2019,12/31/2019
MD,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.883,,01/01/2019,12/31/2019
MD,HAI_5_SIR,MRSA Bacteremia,0.750,,01/01/2019,12/31/2019
MD,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.572,,01/01/2019,12/31/2019
MD,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.645,,01/01/2019,12/31/2019
MD,HAI_6_SIR,Clostridium Difficile (C.Diff),0.607,,01/01/2019,12/31/2019
ME,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.516,,01/01/2019,12/31/2019
ME,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.960,,01/01/2019,12/31/2019
ME,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.712,,01/01/2019,12/31/2019
ME,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.644,,01/01/2019,12/31/2019
ME,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.135,,01/01/2019,12/31/2019
ME,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.863,,01/01/2019,12/31/2019
ME,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,1.100,,01/01/2019,12/31/2019
ME,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.790,,01/01/2019,12/31/2019
ME,HAI_3_SIR,SSI - Colon Surgery,1.414,,01/01/2019,12/31/2019
ME,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.292,,01/01/2019,12/31/2019
ME,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.500,,01/01/2019,12/31/2019
ME,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.721,,01/01/2019,12/31/2019
ME,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.317,,01/01/2019,12/31/2019
ME,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.803,,01/01/2019,12/31/2019
ME,HAI_5_SIR,MRSA Bacteremia,0.518,,01/01/2019,12/31/2019
ME,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.515,,01/01/2019,12/31/2019
ME,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.676,,01/01/2019,12/31/2019
ME,HAI_6_SIR,Clostridium Difficile (C.Diff),0.591,,01/01/2019,12/31/2019
MI,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.608,,01/01/2019,12/31/2019
MI,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.746,,01/01/2019,12/31/2019
MI,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.675,,01/01/2019,12/31/2019
MI,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.558,,01/01/2019,12/31/2019
MI,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.675,,01/01/2019,12/31/2019
MI,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.615,,01/01/2019,12/31/2019
MI,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.871,,01/01/2019,12/31/2019
MI,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.093,,01/01/2019,12/31/2019
MI,HAI_3_SIR,SSI - Colon Surgery,0.977,,01/01/2019,12/31/2019
MI,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,1.081,,01/01/2019,12/31/2019
MI,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.549,,01/01/2019,12/31/2019
MI,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.299,,01/01/2019,12/31/2019
MI,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.699,,01/01/2019,12/31/2019
MI,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.893,,01/01/2019,12/31/2019
MI,HAI_5_SIR,MRSA Bacteremia,0.791,,01/01/2019,12/31/2019
MI,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.629,,01/01/2019,12/31/2019
MI,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.685,,01/01/2019,12/31/2019
MI,HAI_6_SIR,Clostridium Difficile (C.Diff),0.656,,01/01/2019,12/31/2019
MN,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.593,,01/01/2019,12/31/2019
MN,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.789,,01/01/2019,12/31/2019
MN,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.686,,01/01/2019,12/31/2019
MN,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.675,,01/01/2019,12/31/2019
MN,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.882,,01/01/2019,12/31/2019
MN,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.774,,01/01/2019,12/31/2019
MN,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.656,,01/01/2019,12/31/2019
MN,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.944,,01/01/2019,12/31/2019
MN,HAI_3_SIR,SSI - Colon Surgery,0.790,,01/01/2019,12/31/2019
MN,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.974,,01/01/2019,12/31/2019
MN,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.729,,01/01/2019,12/31/2019
MN,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.311,,01/01/2019,12/31/2019
MN,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.489,,01/01/2019,12/31/2019
MN,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.769,,01/01/2019,12/31/2019
MN,HAI_5_SIR,MRSA Bacteremia,0.617,,01/01/2019,12/31/2019
MN,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.622,,01/01/2019,12/31/2019
MN,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.704,,01/01/2019,12/31/2019
MN,HAI_6_SIR,Clostridium Difficile (C.Diff),0.662,,01/01/2019,12/31/2019
MO,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.689,,01/01/2019,12/31/2019
