"State","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
GU,HAI_6_SIR,Clostridium Difficile (C.Diff),Not Available,5,07/01/2021,06/30/2022
HI,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.413,,07/01/2021,06/30/2022
HI,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.782,,07/01/2021,06/30/2022
HI,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.575,,07/01/2021,06/30/2022
HI,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.656,,07/01/2021,06/30/2022
HI,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.075,,07/01/2021,06/30/2022
HI,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.846,,07/01/2021,06/30/2022
HI,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.767,,07/01/2021,06/30/2022
HI,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.615,,07/01/2021,06/30/2022
HI,HAI_3_SIR,SSI - Colon Surgery,1.132,,07/01/2021,06/30/2022
HI,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,07/01/2021,06/30/2022
HI,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.840,,07/01/2021,06/30/2022
HI,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.000,,07/01/2021,06/30/2022
HI,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.207,,07/01/2021,06/30/2022
HI,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.620,,07/01/2021,06/30/2022
HI,HAI_5_SIR,MRSA Bacteremia,0.372,,07/01/2021,06/30/2022
HI,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.527,,07/01/2021,06/30/2022
HI,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.697,,07/01/2021,06/30/2022
HI,HAI_6_SIR,Clostridium Difficile (C.Diff),0.608,,07/01/2021,06/30/2022
IA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.974,,07/01/2021,06/30/2022
IA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.301,,07/01/2021,06/30/2022
IA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),1.129,,07/01/2021,06/30/2022
IA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.617,,07/01/2021,06/30/2022
IA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.839,,07/01/2021,06/30/2022
IA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.722,,07/01/2021,06/30/2022
IA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.540,,07/01/2021,06/30/2022
IA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.922,,07/01/2021,06/30/2022
IA,HAI_3_SIR,SSI - Colon Surgery,0.712,,07/01/2021,06/30/2022
IA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.297,,07/01/2021,06/30/2022
IA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.983,,07/01/2021,06/30/2022
IA,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.566,,07/01/2021,06/30/2022
IA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.866,,07/01/2021,06/30/2022
IA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.275,,07/01/2021,06/30/2022
IA,HAI_5_SIR,MRSA Bacteremia,1.056,,07/01/2021,06/30/2022
IA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.471,,07/01/2021,06/30/2022
IA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.583,,07/01/2021,06/30/2022
IA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.525,,07/01/2021,06/30/2022
ID,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.651,,07/01/2021,06/30/2022
ID,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.071,,07/01/2021,06/30/2022
ID,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.841,,07/01/2021,06/30/2022
ID,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.655,,07/01/2021,06/30/2022
ID,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.037,,07/01/2021,06/30/2022
ID,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.830,,07/01/2021,06/30/2022
ID,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.821,,07/01/2021,06/30/2022
ID,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.495,,07/01/2021,06/30/2022
ID,HAI_3_SIR,SSI - Colon Surgery,1.120,,07/01/2021,06/30/2022
ID,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.741,,07/01/2021,06/30/2022
ID,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,2.449,,07/01/2021,06/30/2022
ID,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.409,,07/01/2021,06/30/2022
ID,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.524,,07/01/2021,06/30/2022
ID,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.152,,07/01/2021,06/30/2022
ID,HAI_5_SIR,MRSA Bacteremia,0.792,,07/01/2021,06/30/2022
ID,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.429,,07/01/2021,06/30/2022
ID,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.573,,07/01/2021,06/30/2022
ID,HAI_6_SIR,Clostridium Difficile (C.Diff),0.497,,07/01/2021,06/30/2022
IL,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.835,,07/01/2021,06/30/2022
IL,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.969,,07/01/2021,06/30/2022
IL,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.900,,07/01/2021,06/30/2022
IL,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.674,,07/01/2021,06/30/2022
IL,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.789,,07/01/2021,06/30/2022
IL,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.730,,07/01/2021,06/30/2022
IL,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.708,,07/01/2021,06/30/2022
IL,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.908,,07/01/2021,06/30/2022
IL,HAI_3_SIR,SSI - Colon Surgery,0.803,,07/01/2021,06/30/2022
IL,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.723,,07/01/2021,06/30/2022
IL,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.142,,07/01/2021,06/30/2022
IL,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.915,,07/01/2021,06/30/2022
IL,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.697,,07/01/2021,06/30/2022
IL,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.876,,07/01/2021,06/30/2022
IL,HAI_5_SIR,MRSA Bacteremia,0.782,,07/01/2021,06/30/2022
IL,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.505,,07/01/2021,06/30/2022
IL,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.552,,07/01/2021,06/30/2022
IL,HAI_6_SIR,Clostridium Difficile (C.Diff),0.528,,07/01/2021,06/30/2022
IN,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.815,,07/01/2021,06/30/2022
IN,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.984,,07/01/2021,06/30/2022
IN,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.896,,07/01/2021,06/30/2022
IN,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.621,,07/01/2021,06/30/2022
IN,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.764,,07/01/2021,06/30/2022
IN,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.690,,07/01/2021,06/30/2022
IN,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.731,,07/01/2021,06/30/2022
IN,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.992,,07/01/2021,06/30/2022
IN,HAI_3_SIR,SSI - Colon Surgery,0.854,,07/01/2021,06/30/2022
IN,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.743,,07/01/2021,06/30/2022
IN,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.256,,07/01/2021,06/30/2022
IN,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.974,,07/01/2021,06/30/2022
IN,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.830,,07/01/2021,06/30/2022
IN,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.091,,07/01/2021,06/30/2022
IN,HAI_5_SIR,MRSA Bacteremia,0.954,,07/01/2021,06/30/2022
IN,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.446,,07/01/2021,06/30/2022
IN,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.507,,07/01/2021,06/30/2022
IN,HAI_6_SIR,Clostridium Difficile (C.Diff),0.476,,07/01/2021,06/30/2022
KS,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.902,,07/01/2021,06/30/2022
KS,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.226,,07/01/2021,06/30/2022
KS,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),1.055,,07/01/2021,06/30/2022
KS,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.615,,07/01/2021,06/30/2022
KS,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.868,,07/01/2021,06/30/2022
KS,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.733,,07/01/2021,06/30/2022
KS,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.755,,07/01/2021,06/30/2022
KS,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.175,,07/01/2021,06/30/2022
KS,HAI_3_SIR,SSI - Colon Surgery,0.948,,07/01/2021,06/30/2022
KS,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.414,,07/01/2021,06/30/2022
KS,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.111,,07/01/2021,06/30/2022
KS,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.699,,07/01/2021,06/30/2022
KS,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.571,,07/01/2021,06/30/2022
KS,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.957,,07/01/2021,06/30/2022
KS,HAI_5_SIR,MRSA Bacteremia,0.746,,07/01/2021,06/30/2022
KS,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.557,,07/01/2021,06/30/2022
KS,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.675,,07/01/2021,06/30/2022
KS,HAI_6_SIR,Clostridium Difficile (C.Diff),0.614,,07/01/2021,06/30/2022
KY,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,1.162,,07/01/2021,06/30/2022
KY,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.407,,07/01/2021,06/30/2022
KY,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),1.280,,07/01/2021,06/30/2022
KY,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.713,,07/01/2021,06/30/2022
KY,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.878,,07/01/2021,06/30/2022
KY,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.792,,07/01/2021,06/30/2022
KY,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.723,,07/01/2021,06/30/2022
KY,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.022,,07/01/2021,06/30/2022
KY,HAI_3_SIR,SSI - Colon Surgery,0.863,,07/01/2021,06/30/2022
KY,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.691,,07/01/2021,06/30/2022
KY,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.308,,07/01/2021,06/30/2022
KY,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.963,,07/01/2021,06/30/2022
KY,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,1.268,,07/01/2021,06/30/2022
KY,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.589,,07/01/2021,06/30/2022
KY,HAI_5_SIR,MRSA Bacteremia,1.421,,07/01/2021,06/30/2022
KY,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.457,,07/01/2021,06/30/2022
KY,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.527,,07/01/2021,06/30/2022
KY,HAI_6_SIR,Clostridium Difficile (C.Diff),0.491,,07/01/2021,06/30/2022
LA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,1.068,,07/01/2021,06/30/2022
LA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.307,,07/01/2021,06/30/2022
LA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),1.183,,07/01/2021,06/30/2022
LA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.501,,07/01/2021,06/30/2022
LA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.650,,07/01/2021,06/30/2022
LA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.572,,07/01/2021,06/30/2022
LA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.782,,07/01/2021,06/30/2022
LA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.095,,07/01/2021,06/30/2022
LA,HAI_3_SIR,SSI - Colon Surgery,0.928,,07/01/2021,06/30/2022
LA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.761,,07/01/2021,06/30/2022
LA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.441,,07/01/2021,06/30/2022
LA,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.061,,07/01/2021,06/30/2022
LA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,1.505,,07/01/2021,06/30/2022
LA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.883,,07/01/2021,06/30/2022
LA,HAI_5_SIR,MRSA Bacteremia,1.686,,07/01/2021,06/30/2022
LA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.378,,07/01/2021,06/30/2022
LA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.447,,07/01/2021,06/30/2022
LA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.411,,07/01/2021,06/30/2022
MA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.699,,07/01/2021,06/30/2022
MA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.861,,07/01/2021,06/30/2022
MA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.777,,07/01/2021,06/30/2022
MA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.857,,07/01/2021,06/30/2022
MA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.021,,07/01/2021,06/30/2022
MA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.936,,07/01/2021,06/30/2022
MA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.798,,07/01/2021,06/30/2022
MA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.073,,07/01/2021,06/30/2022
MA,HAI_3_SIR,SSI - Colon Surgery,0.928,,07/01/2021,06/30/2022
MA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.672,,07/01/2021,06/30/2022
MA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.434,,07/01/2021,06/30/2022
MA,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.999,,07/01/2021,06/30/2022
MA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.590,,07/01/2021,06/30/2022
MA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.793,,07/01/2021,06/30/2022
MA,HAI_5_SIR,MRSA Bacteremia,0.686,,07/01/2021,06/30/2022
MA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.607,,07/01/2021,06/30/2022
MA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.676,,07/01/2021,06/30/2022
MA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.641,,07/01/2021,06/30/2022
MD,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,1.000,,07/01/2021,06/30/2022
MD,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.226,,07/01/2021,06/30/2022
MD,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),1.109,,07/01/2021,06/30/2022
MD,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.704,,07/01/2021,06/30/2022
MD,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.891,,07/01/2021,06/30/2022
MD,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.794,,07/01/2021,06/30/2022
MD,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.753,,07/01/2021,06/30/2022
MD,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.061,,07/01/2021,06/30/2022
MD,HAI_3_SIR,SSI - Colon Surgery,0.897,,07/01/2021,06/30/2022
MD,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.923,,07/01/2021,06/30/2022
MD,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.669,,07/01/2021,06/30/2022
MD,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.255,,07/01/2021,06/30/2022
MD,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.834,,07/01/2021,06/30/2022
MD,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.106,,07/01/2021,06/30/2022
MD,HAI_5_SIR,MRSA Bacteremia,0.962,,07/01/2021,06/30/2022
MD,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.582,,07/01/2021,06/30/2022
MD,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.657,,07/01/2021,06/30/2022
MD,HAI_6_SIR,Clostridium Difficile (C.Diff),0.619,,07/01/2021,06/30/2022
ME,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.746,,07/01/2021,06/30/2022
ME,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.197,,07/01/2021,06/30/2022
ME,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.952,,07/01/2021,06/30/2022
ME,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.902,,07/01/2021,06/30/2022
ME,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.374,,07/01/2021,06/30/2022
ME,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),1.119,,07/01/2021,06/30/2022
ME,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.772,,07/01/2021,06/30/2022
ME,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.388,,07/01/2021,06/30/2022
ME,HAI_3_SIR,SSI - Colon Surgery,1.046,,07/01/2021,06/30/2022
ME,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.053,,07/01/2021,06/30/2022
ME,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.037,,07/01/2021,06/30/2022
ME,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.314,,07/01/2021,06/30/2022
ME,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.622,,07/01/2021,06/30/2022
ME,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.187,,07/01/2021,06/30/2022
ME,HAI_5_SIR,MRSA Bacteremia,0.870,,07/01/2021,06/30/2022
ME,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.528,,07/01/2021,06/30/2022
ME,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.685,,07/01/2021,06/30/2022
ME,HAI_6_SIR,Clostridium Difficile (C.Diff),0.603,,07/01/2021,06/30/2022
MI,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.919,,07/01/2021,06/30/2022
MI,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.084,,07/01/2021,06/30/2022
MI,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.999,,07/01/2021,06/30/2022
MI,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.605,,07/01/2021,06/30/2022
MI,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.726,,07/01/2021,06/30/2022
MI,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.663,,07/01/2021,06/30/2022
MI,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,1.060,,07/01/2021,06/30/2022
MI,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.315,,07/01/2021,06/30/2022
MI,HAI_3_SIR,SSI - Colon Surgery,1.182,,07/01/2021,06/30/2022
MI,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,1.074,,07/01/2021,06/30/2022
MI,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.648,,07/01/2021,06/30/2022
MI,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.338,,07/01/2021,06/30/2022
MI,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,1.061,,07/01/2021,06/30/2022
MI,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.292,,07/01/2021,06/30/2022
MI,HAI_5_SIR,MRSA Bacteremia,1.172,,07/01/2021,06/30/2022
MI,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.516,,07/01/2021,06/30/2022
MI,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.571,,07/01/2021,06/30/2022
MI,HAI_6_SIR,Clostridium Difficile (C.Diff),0.543,,07/01/2021,06/30/2022
MN,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.683,,07/01/2021,06/30/2022
MN,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.869,,07/01/2021,06/30/2022
MN,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.772,,07/01/2021,06/30/2022
MN,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.795,,07/01/2021,06/30/2022
MN,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.989,,07/01/2021,06/30/2022
MN,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.888,,07/01/2021,06/30/2022
MN,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.715,,07/01/2021,06/30/2022
MN,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.015,,07/01/2021,06/30/2022
MN,HAI_3_SIR,SSI - Colon Surgery,0.855,,07/01/2021,06/30/2022
MN,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.949,,07/01/2021,06/30/2022
MN,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.883,,07/01/2021,06/30/2022
MN,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.357,,07/01/2021,06/30/2022
MN,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.521,,07/01/2021,06/30/2022
MN,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.793,,07/01/2021,06/30/2022
MN,HAI_5_SIR,MRSA Bacteremia,0.646,,07/01/2021,06/30/2022
MN,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.537,,07/01/2021,06/30/2022
MN,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.613,,07/01/2021,06/30/2022
MN,HAI_6_SIR,Clostridium Difficile (C.Diff),0.574,,07/01/2021,06/30/2022
