"Fiscal Year","Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Unweighted Normalized Clinical Outcomes Domain Score","Weighted Normalized Clinical Outcomes Domain Score","Unweighted Person And Community Engagement Domain Score","Weighted Person And Community Engagement Domain Score","Unweighted Normalized Safety Domain Score","Weighted Safety Domain Score","Unweighted Normalized Efficiency And Cost Reduction Domain Score","Weighted Efficiency And Cost Reduction Domain Score","Total Performance Score"
2024,110042,WELLSTAR PAULDING MEDICAL CENTER,2518 JIMMY LEE SMITH PARKWAY,HIRAM,GA,30141,PAULDING,50.000000000000,12.500000000000,20.000000000000,5.000000000000,50.000000000000,12.500000000000,70.000000000000,17.500000000000,47.500000000000
2024,110043,ST JOSEPH'S HOSPITAL - SAVANNAH,11705 MERCY BOULEVARD,SAVANNAH,GA,31419,CHATHAM,16.666666666667,4.166666666667,13.000000000000,3.250000000000,12.000000000000,3.000000000000,0.000000000000,0.000000000000,10.416666666667
2024,110044,PHOEBE SUMTER MEDICAL CENTER,126 HIGHWAY 280 W,AMERICUS,GA,31719,SUMTER,3.333333333333,0.833333333333,14.000000000000,3.500000000000,40.000000000000,10.000000000000,40.000000000000,10.000000000000,24.333333333333
2024,110046,PIEDMONT WALTON HOSPITAL,2151 W SPRING STREET,MONROE,GA,30655,WALTON,3.333333333333,0.833333333333,12.000000000000,3.000000000000,26.666666666667,6.666666666667,0.000000000000,0.000000000000,10.500000000000
2024,110051,UNION GENERAL HOSPITAL,35 HOSPITAL ROAD,BLAIRSVILLE,GA,30512,UNION,2.500000000000,0.625000000000,38.000000000000,9.500000000000,50.000000000000,12.500000000000,0.000000000000,0.000000000000,22.625000000000
2024,110054,ATRIUM HEALTH FLOYD MEDICAL CENTER,304 TURNER MCCALL BOULEVARD,ROME,GA,30162,FLOYD,14.000000000000,3.500000000000,11.000000000000,2.750000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,16.250000000000
2024,110064,PIEDMONT COLUMBUS REGIONAL MIDTOWN,710 CENTER STREET,COLUMBUS,GA,31901,MUSCOGEE,0.000000000000,0.000000000000,9.000000000000,2.250000000000,38.000000000000,9.500000000000,0.000000000000,0.000000000000,11.750000000000
2024,110069,HOUSTON HEALTHCARE,1601 WATSON BOULEVARD,WARNER ROBINS,GA,31093,HOUSTON,12.000000000000,3.000000000000,6.000000000000,1.500000000000,36.000000000000,9.000000000000,30.000000000000,7.500000000000,21.000000000000
2024,110074,PIEDMONT ATHENS REGIONAL MEDICAL CENTER,1199 PRINCE AVENUE,ATHENS,GA,30606,CLARKE,28.000000000000,7.000000000000,18.000000000000,4.500000000000,34.000000000000,8.500000000000,30.000000000000,7.500000000000,27.500000000000
2024,110075,EAST GEORGIA REGIONAL MEDICAL CENTER,1499 FAIR ROAD,STATESBORO,GA,30458,BULLOCH,26.000000000000,6.500000000000,15.000000000000,3.750000000000,24.000000000000,6.000000000000,0.000000000000,0.000000000000,16.250000000000
2024,110076,EMORY DECATUR HOSPITAL,2701 N DECATUR ROAD,DECATUR,GA,30033,DEKALB,18.000000000000,4.500000000000,3.000000000000,0.750000000000,24.000000000000,6.000000000000,0.000000000000,0.000000000000,11.250000000000
2024,110078,EMORY UNIVERSITY HOSPITAL MIDTOWN,"550 PEACHTREE STREET,  NE",ATLANTA,GA,30308,FULTON,18.333333333333,4.583333333333,12.000000000000,3.000000000000,6.000000000000,1.500000000000,30.000000000000,7.500000000000,16.583333333333
2024,110079,GRADY MEMORIAL HOSPITAL,"80 JESSE HILL, JR DRIVE SE",ATLANTA,GA,30303,FULTON,32.500000000000,8.125000000000,5.000000000000,1.250000000000,8.000000000000,2.000000000000,10.000000000000,2.500000000000,13.875000000000
2024,110082,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",5665 PEACHTREE DUNWOODY ROAD,ATLANTA,GA,30342,FULTON,21.666666666667,5.416666666667,10.000000000000,2.500000000000,28.000000000000,7.000000000000,40.000000000000,10.000000000000,24.916666666667
2024,110083,PIEDMONT HOSPITAL,1968 PEACHTREE RD NW,ATLANTA,GA,30309,FULTON,31.666666666667,7.916666666667,11.000000000000,2.750000000000,28.000000000000,7.000000000000,30.000000000000,7.500000000000,25.166666666667
2024,110087,NORTHSIDE HOSPITAL GWINNETT,1000 MEDICAL CENTER BOULEVARD,LAWRENCEVILLE,GA,30046,GWINNETT,13.333333333333,3.333333333333,11.000000000000,2.750000000000,12.000000000000,3.000000000000,0.000000000000,0.000000000000,9.083333333333
2024,110089,"COFFEE REGIONAL MEDICAL CENTER, INC",1101 OCILLA ROAD,DOUGLAS,GA,31533,COFFEE,0.000000000000,0.000000000000,27.000000000000,6.750000000000,56.666666666667,14.166666666667,30.000000000000,7.500000000000,28.416666666667
2024,110091,PIEDMONT ROCKDALE HOSPITAL,"1412 MILSTEAD AVENUE, NE",CONYERS,GA,30012,ROCKDALE,25.000000000000,6.250000000000,1.000000000000,0.250000000000,30.000000000000,7.500000000000,40.000000000000,10.000000000000,24.000000000000
2024,110092,DODGE COUNTY HOSPITAL,901 GRIFFIN AVE,EASTMAN,GA,31023,DODGE,0.000000000000,0.000000000000,80.000000000000,26.666666666667,Not Available,Not Available,0.000000000000,0.000000000000,26.666666666667
2024,110095,TIFT REGIONAL MEDICAL CENTER,901 E 18TH STREET,TIFTON,GA,31793,TIFT,24.000000000000,6.000000000000,11.000000000000,2.750000000000,26.000000000000,6.500000000000,40.000000000000,10.000000000000,25.250000000000
2024,110104,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,GA,31015,CRISP,13.333333333333,3.333333333333,18.000000000000,4.500000000000,46.666666666667,11.666666666667,80.000000000000,20.000000000000,39.500000000000
2024,110105,COLQUITT REGIONAL MEDICAL CENTER,3131 SOUTH MAIN STREET,MOULTRIE,GA,31768,COLQUITT,5.000000000000,1.250000000000,27.000000000000,6.750000000000,36.000000000000,9.000000000000,40.000000000000,10.000000000000,27.000000000000
2024,110109,EMANUEL MEDICAL CENTER,117 KITE ROAD,SWAINSBORO,GA,30401,EMANUEL,0.000000000000,0.000000000000,25.000000000000,8.333333333333,Not Available,Not Available,80.000000000000,26.666666666667,35.000000000000
2024,110122,SOUTH GEORGIA MEDICAL CENTER,"2501 NORTH PATTERSON STREET, PO BOX 1727",VALDOSTA,GA,31602,LOWNDES,3.333333333333,0.833333333333,15.000000000000,3.750000000000,38.000000000000,9.500000000000,0.000000000000,0.000000000000,14.083333333333
2024,110124,WAYNE MEMORIAL HOSPITAL,865 SOUTH FIRST STREET,JESUP,GA,31545,WAYNE,0.000000000000,0.000000000000,15.000000000000,3.750000000000,57.500000000000,14.375000000000,0.000000000000,0.000000000000,18.125000000000
2024,110125,FAIRVIEW PARK HOSPITAL,200 INDUSTRIAL BOULEVARD,DUBLIN,GA,31021,LAURENS,32.500000000000,8.125000000000,22.000000000000,5.500000000000,85.000000000000,21.250000000000,20.000000000000,5.000000000000,39.875000000000
2024,110128,MEMORIAL HEALTH MEADOWS HOSPITAL,ONE MEADOWS PARKWAY,VIDALIA,GA,30474,TOOMBS,20.000000000000,6.666666666667,39.000000000000,13.000000000000,Not Available,Not Available,40.000000000000,13.333333333333,33.000000000000
2024,110129,ST FRANCIS HOSPITAL- EMORY HEALTHCARE,2122 MANCHESTER EXPRESSWAY,COLUMBUS,GA,31995,MUSCOGEE,16.666666666667,4.166666666667,9.000000000000,2.250000000000,62.000000000000,15.500000000000,0.000000000000,0.000000000000,21.916666666667
2024,110143,WELLSTAR COBB MEDICAL CENTER,3950 AUSTELL RD,AUSTELL,GA,30106,COBB,26.000000000000,6.500000000000,11.000000000000,2.750000000000,6.000000000000,1.500000000000,20.000000000000,5.000000000000,15.750000000000
2024,110146,SOUTHEAST GEORGIA HEALTH SYSTEM -- CAMDEN CAMPUS,2000 DAN PROCTOR DRIVE,SAINT MARYS,GA,31558,CAMDEN,10.000000000000,3.333333333333,43.000000000000,14.333333333333,Not Available,Not Available,60.000000000000,20.000000000000,37.666666666667
2024,110153,HOUSTON HEALTHCARE,1120 MORNINGSIDE DR,PERRY,GA,31069,HOUSTON,15.000000000000,5.000000000000,28.000000000000,9.333333333333,Not Available,Not Available,20.000000000000,6.666666666667,21.000000000000
2024,110161,NORTHSIDE HOSPITAL,"1000 JOHNSON FERRY ROAD, NE",ATLANTA,GA,30342,FULTON,28.000000000000,7.000000000000,17.000000000000,4.250000000000,14.000000000000,3.500000000000,10.000000000000,2.500000000000,17.250000000000
2024,110164,"COLISEUM MEDICAL CENTERS, LLC, DBA",350 HOSPITAL DRIVE,MACON,GA,31217,BIBB,10.000000000000,2.500000000000,10.000000000000,2.500000000000,28.000000000000,7.000000000000,0.000000000000,0.000000000000,12.000000000000
2024,110165,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,CLAYTON,20.000000000000,5.000000000000,8.000000000000,2.000000000000,37.500000000000,9.375000000000,20.000000000000,5.000000000000,21.375000000000
2024,110168,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD NW,ROME,GA,30165,FLOYD,58.333333333333,14.583333333333,10.000000000000,2.500000000000,24.000000000000,6.000000000000,40.000000000000,10.000000000000,33.083333333333
2024,110177,DOCTORS HOSPITAL,3651 WHEELER ROAD,AUGUSTA,GA,30909,RICHMOND,24.000000000000,6.000000000000,7.000000000000,1.750000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,17.750000000000
2024,110184,WELLSTAR DOUGLAS HOSPITAL,8954 HOSPITAL DRIVE,DOUGLASVILLE,GA,30134,DOUGLAS,17.500000000000,4.375000000000,10.000000000000,2.500000000000,28.000000000000,7.000000000000,40.000000000000,10.000000000000,23.875000000000
2024,110189,FANNIN REGIONAL HOSPITAL,2855 OLD HIGHWAY 5 NORTH,BLUE RIDGE,GA,30513,FANNIN,13.333333333333,4.444444444444,50.000000000000,16.666666666667,Not Available,Not Available,50.000000000000,16.666666666667,37.777777777778
2024,110191,PIEDMONT HENRY HOSPITAL,1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,HENRY,32.000000000000,8.000000000000,9.000000000000,2.250000000000,42.000000000000,10.500000000000,0.000000000000,0.000000000000,20.750000000000
2024,110192,PIEDMONT EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,GWINNETT,16.000000000000,4.000000000000,5.000000000000,1.250000000000,32.500000000000,8.125000000000,10.000000000000,2.500000000000,15.875000000000
2024,110198,WELLSTAR NORTH FULTON HOSPITAL,3000 HOSPITAL BOULEVARD,ROSWELL,GA,30076,FULTON,5.000000000000,1.250000000000,3.000000000000,0.750000000000,54.000000000000,13.500000000000,10.000000000000,2.500000000000,18.000000000000
2024,110200,PIEDMONT COLUMBUS REGIONAL NORTHSIDE,100 FRIST COURT,COLUMBUS,GA,31909,MUSCOGEE,5.000000000000,1.250000000000,18.000000000000,4.500000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,15.750000000000
2024,110201,PIEDMONT MACON NORTH HOSPITAL,400 CHARTER BOULEVARD,MACON,GA,31210,BIBB,10.000000000000,3.333333333333,9.000000000000,3.000000000000,Not Available,Not Available,0.000000000000,0.000000000000,6.333333333333
2024,110215,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,FAYETTE,26.000000000000,6.500000000000,11.000000000000,2.750000000000,56.000000000000,14.000000000000,20.000000000000,5.000000000000,28.250000000000
2024,110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC,1266 HIGHWAY 515 SOUTH,JASPER,GA,30143,PICKENS,6.666666666667,1.666666666667,17.000000000000,4.250000000000,26.666666666667,6.666666666667,60.000000000000,15.000000000000,27.583333333333
2024,110226,EMORY HILLANDALE HOSPITAL,2801 DEKALB MEDICAL PARKWAY,LITHONIA,GA,30058,DEKALB,0.000000000000,0.000000000000,11.000000000000,2.750000000000,27.500000000000,6.875000000000,20.000000000000,5.000000000000,14.625000000000
2024,110229,"PIEDMONT NEWNAN HOSPITAL, INC",745 POPLAR ROAD,NEWNAN,GA,30265,COWETA,6.000000000000,1.500000000000,13.000000000000,3.250000000000,32.000000000000,8.000000000000,40.000000000000,10.000000000000,22.750000000000
2024,110230,EMORY JOHNS CREEK HOSPITAL,6325 HOSPITAL PARKWAY,JOHNS CREEK,GA,30097,GWINNETT,42.000000000000,10.500000000000,10.000000000000,2.500000000000,38.000000000000,9.500000000000,50.000000000000,12.500000000000,35.000000000000
2024,110233,"SOUTHEASTERN REGIONAL MEDICAL CENTER, INC",600 CELEBRATE LIFE PARKWAY NORTH,NEWNAN,GA,30265,COWETA,Not Available,Not Available,70.000000000000,23.333333333333,50.000000000000,16.666666666667,30.000000000000,10.000000000000,50.000000000000
2024,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HONOLULU,15.000000000000,3.750000000000,18.000000000000,4.500000000000,22.000000000000,5.500000000000,40.000000000000,10.000000000000,23.750000000000
2024,120002,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI STREET,WAILUKU,HI,96793,MAUI,22.500000000000,5.625000000000,12.000000000000,3.000000000000,30.000000000000,7.500000000000,40.000000000000,10.000000000000,26.125000000000
2024,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HAWAII,15.000000000000,3.750000000000,11.000000000000,2.750000000000,4.000000000000,1.000000000000,40.000000000000,10.000000000000,17.500000000000
2024,120006,ADVENTIST HEALTH CASTLE,640 ULUKAHIKI ST,KAILUA,HI,96734,HONOLULU,34.000000000000,8.500000000000,36.000000000000,9.000000000000,56.000000000000,14.000000000000,50.000000000000,12.500000000000,44.000000000000
2024,120007,KUAKINI MEDICAL CENTER,347 NORTH KUAKINI STREET,HONOLULU,HI,96817,HONOLULU,30.000000000000,7.500000000000,10.000000000000,2.500000000000,30.000000000000,7.500000000000,0.000000000000,0.000000000000,17.500000000000
2024,120011,KAISER FOUNDATION HOSPITAL,3288 MOANALUA RD,HONOLULU,HI,96819,HONOLULU,Not Available,Not Available,29.000000000000,9.666666666667,16.000000000000,5.333333333333,60.000000000000,20.000000000000,35.000000000000
2024,120014,WILCOX MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,LIHUE,HI,96766,KAUAI,0.000000000000,0.000000000000,17.000000000000,4.250000000000,10.000000000000,2.500000000000,70.000000000000,17.500000000000,24.250000000000
2024,120019,KONA COMMUNITY HOSPITAL,79-1019 HAUKAPILA STREET,KEALAKEKUA,HI,96750,HAWAII,0.000000000000,0.000000000000,7.000000000000,1.750000000000,12.000000000000,3.000000000000,100.000000000000,25.000000000000,29.750000000000
2024,120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,HONOLULU,16.666666666667,4.166666666667,25.000000000000,6.250000000000,10.000000000000,2.500000000000,20.000000000000,5.000000000000,17.916666666667
2024,120026,PALI MOMI MEDICAL CENTER,98-1079 MOANALUA ROAD,AIEA,HI,96701,HONOLULU,23.333333333333,5.833333333333,16.000000000000,4.000000000000,34.000000000000,8.500000000000,30.000000000000,7.500000000000,25.833333333333
2024,120028,"NORTH HAWAII COMMUNITY HOSPITAL, INC",67 1125 MAMALAHOA HIGHWAY,KAMUELA,HI,96743,HAWAII,0.000000000000,0.000000000000,12.000000000000,4.000000000000,Not Available,Not Available,60.000000000000,20.000000000000,24.000000000000
2024,130002,ST LUKES MAGIC VALLEY MEDICAL CENTER,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,TWIN FALLS,20.000000000000,5.000000000000,23.000000000000,5.750000000000,30.000000000000,7.500000000000,40.000000000000,10.000000000000,28.250000000000
2024,130003,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,LEWISTON,ID,83501,NEZ PERCE,12.000000000000,3.000000000000,23.000000000000,5.750000000000,33.333333333333,8.333333333333,0.000000000000,0.000000000000,17.083333333333
2024,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ADA,13.333333333333,3.333333333333,32.000000000000,8.000000000000,30.000000000000,7.500000000000,20.000000000000,5.000000000000,23.833333333333
2024,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ADA,26.666666666667,6.666666666667,13.000000000000,3.250000000000,20.000000000000,5.000000000000,0.000000000000,0.000000000000,14.916666666667
2024,130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,4300 E FLAMINGO AVE,NAMPA,ID,83687,CANYON,8.000000000000,2.000000000000,18.000000000000,4.500000000000,34.000000000000,8.500000000000,20.000000000000,5.000000000000,20.000000000000
2024,130014,WEST VALLEY MEDICAL CENTER,1717 ARLINGTON STREET,CALDWELL,ID,83605,CANYON,23.333333333333,5.833333333333,21.000000000000,5.250000000000,100.000000000000,25.000000000000,70.000000000000,17.500000000000,53.583333333333
2024,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,BONNEVILLE,20.000000000000,5.000000000000,8.000000000000,2.000000000000,36.000000000000,9.000000000000,0.000000000000,0.000000000000,16.000000000000
2024,130025,MADISON MEMORIAL HOSPITAL,450 EAST MAIN STREET,REXBURG,ID,83440,MADISON,5.000000000000,1.666666666667,23.000000000000,7.666666666667,Not Available,Not Available,50.000000000000,16.666666666667,26.000000000000
2024,130028,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,POCATELLO,ID,83201,BANNOCK,30.000000000000,7.500000000000,14.000000000000,3.500000000000,66.000000000000,16.500000000000,0.000000000000,0.000000000000,27.500000000000
2024,130065,MOUNTAIN VIEW HOSPITAL,2325 CORONADO STREET,IDAHO FALLS,ID,83404,BONNEVILLE,Not Available,Not Available,22.000000000000,7.333333333333,50.000000000000,16.666666666667,0.000000000000,0.000000000000,24.000000000000
2024,130071,ST LUKE'S NAMPA MEDICAL CENTER,9850 WEST ST LUKES DRIVE,NAMPA,ID,83687,CANYON,0.000000000000,0.000000000000,42.000000000000,10.500000000000,55.000000000000,13.750000000000,70.000000000000,17.500000000000,41.750000000000
2024,130074,"IDAHO FALLS COMMUNITY HOSPITAL, LLC",2327 CORONADO ST,IDAHO FALLS,ID,83404,BONNEVILLE,3.333333333333,0.833333333333,45.000000000000,11.250000000000,2.500000000000,0.625000000000,0.000000000000,0.000000000000,12.708333333333
2024,140001,GRAHAM HOSPITAL ASSOCIATION,210 WEST WALNUT STREET,CANTON,IL,61520,FULTON,10.000000000000,2.500000000000,18.000000000000,4.500000000000,25.000000000000,6.250000000000,10.000000000000,2.500000000000,15.750000000000
2024,140002,ALTON MEMORIAL HOSPITAL,ONE MEMORIAL DRIVE,ALTON,IL,62002,MADISON,26.000000000000,6.500000000000,38.000000000000,9.500000000000,46.000000000000,11.500000000000,40.000000000000,10.000000000000,37.500000000000
2024,140007,PRESENCE SAINT JOSEPH MEDICAL CENTER,333 N MADISON ST,JOLIET,IL,60435,WILL,28.333333333333,7.083333333333,8.000000000000,2.000000000000,22.000000000000,5.500000000000,0.000000000000,0.000000000000,14.583333333333
2024,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,701 WEST NORTH AVE,MELROSE PARK,IL,60160,COOK,12.000000000000,3.000000000000,8.000000000000,2.000000000000,10.000000000000,2.500000000000,0.000000000000,0.000000000000,7.500000000000
2024,140011,HERRIN HOSPITAL,201 S 14TH ST,HERRIN,IL,62948,WILLIAMSON,2.000000000000,0.500000000000,16.000000000000,4.000000000000,25.000000000000,6.250000000000,0.000000000000,0.000000000000,10.750000000000
2024,140012,KATHERINE SHAW BETHEA HOSPITAL,403 E 1ST ST,DIXON,IL,61021,LEE,25.000000000000,8.333333333333,11.000000000000,3.666666666667,Not Available,Not Available,50.000000000000,16.666666666667,28.666666666667
2024,140013,PROCTOR HOSPITAL,5409 N KNOXVILLE AVE,PEORIA,IL,61614,PEORIA,42.000000000000,10.500000000000,11.000000000000,2.750000000000,3.333333333333,0.833333333333,60.000000000000,15.000000000000,29.083333333333
2024,140015,BLESSING HOSPITAL,1005 BROADWAY ST,QUINCY,IL,62301,ADAMS,20.000000000000,5.000000000000,14.000000000000,3.500000000000,6.000000000000,1.500000000000,20.000000000000,5.000000000000,15.000000000000
2024,140018,MT SINAI HOSPITAL MEDICAL CENTER,1500 S FAIRFIELD AVE,CHICAGO,IL,60608,COOK,17.500000000000,4.375000000000,0.000000000000,0.000000000000,40.000000000000,10.000000000000,20.000000000000,5.000000000000,19.375000000000
2024,140029,COPLEY MEMORIAL HOSPITAL,2000 OGDEN AVENUE,AURORA,IL,60504,DUPAGE,26.666666666667,6.666666666667,24.000000000000,6.000000000000,22.000000000000,5.500000000000,0.000000000000,0.000000000000,18.166666666667
2024,140030,ADVOCATE SHERMAN HOSPITAL,1425 NORTH RANDALL ROAD,ELGIN,IL,60123,KANE,18.333333333333,4.583333333333,16.000000000000,4.000000000000,26.000000000000,6.500000000000,0.000000000000,0.000000000000,15.083333333333
2024,140032,ST ANTHONYS MEMORIAL HOSPITAL,503 N MAPLE STREET,EFFINGHAM,IL,62401,EFFINGHAM,6.000000000000,1.500000000000,20.000000000000,5.000000000000,66.666666666667,16.666666666667,60.000000000000,15.000000000000,38.166666666667
2024,140034,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA,400 NORTH PLEASANT AVENUE,CENTRALIA,IL,62801,MARION,0.000000000000,0.000000000000,20.000000000000,6.666666666667,Not Available,Not Available,50.000000000000,16.666666666667,23.333333333333
2024,140043,CGH MEDICAL CENTER,100 EAST LEFEVRE ROAD,STERLING,IL,61081,WHITESIDE,18.000000000000,4.500000000000,9.000000000000,2.250000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6.750000000000
2024,140046,GOOD SAMARITAN REGIONAL HLTH CENTER,1 GOOD SAMARITAN WAY,MOUNT VERNON,IL,62864,JEFFERSON,18.000000000000,4.500000000000,16.000000000000,4.000000000000,20.000000000000,5.000000000000,20.000000000000,5.000000000000,18.500000000000
2024,140048,ADVOCATE TRINITY HOSPITAL,2320 E 93RD ST,CHICAGO,IL,60617,COOK,50.000000000000,12.500000000000,11.000000000000,2.750000000000,22.000000000000,5.500000000000,20.000000000000,5.000000000000,25.750000000000
2024,140052,OSF SAINT ANTHONY'S HEALTH CENTER,ST ANTHONY'S WAY,ALTON,IL,62002,MADISON,15.000000000000,3.750000000000,21.000000000000,5.250000000000,0.000000000000,0.000000000000,40.000000000000,10.000000000000,19.000000000000
2024,140053,ST JOHNS HOSPITAL,800 E CARPENTER ST,SPRINGFIELD,IL,62769,SANGAMON,31.666666666667,7.916666666667,12.000000000000,3.000000000000,36.000000000000,9.000000000000,0.000000000000,0.000000000000,19.916666666667
2024,140054,MACNEAL  HOSPITAL,3249 SOUTH OAK PARK AVENUE,BERWYN,IL,60402,COOK,10.000000000000,2.500000000000,11.000000000000,2.750000000000,26.000000000000,6.500000000000,10.000000000000,2.500000000000,14.250000000000
2024,140059,JERSEY COMMUNITY HOSPITAL,400 MAPLE SUMMIT ROAD,JERSEYVILLE,IL,62052,JERSEY,10.000000000000,3.333333333333,36.000000000000,12.000000000000,Not Available,Not Available,40.000000000000,13.333333333333,28.666666666667
2024,140062,PALOS COMMUNITY HOSPITAL,12251 SOUTH 80TH AVENUE,PALOS HEIGHTS,IL,60463,COOK,36.666666666667,9.166666666667,10.000000000000,2.500000000000,14.000000000000,3.500000000000,0.000000000000,0.000000000000,15.166666666667
2024,140063,RUSH OAK PARK HOSPITAL,520 S MAPLE AVE,OAK PARK,IL,60304,COOK,35.000000000000,8.750000000000,12.000000000000,3.000000000000,80.000000000000,20.000000000000,60.000000000000,15.000000000000,46.750000000000
2024,140064,ST MARY MEDICAL CENTER,3333 NORTH SEMINARY,GALESBURG,IL,61401,KNOX,20.000000000000,5.000000000000,13.000000000000,3.250000000000,33.333333333333,8.333333333333,0.000000000000,0.000000000000,16.583333333333
2024,140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,5101 S WILLOW SPRINGS RD,LA GRANGE,IL,60525,COOK,28.000000000000,7.000000000000,17.000000000000,4.250000000000,66.000000000000,16.500000000000,0.000000000000,0.000000000000,27.750000000000
2024,140067,SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVE,PEORIA,IL,61637,PEORIA,26.666666666667,6.666666666667,6.000000000000,1.500000000000,10.000000000000,2.500000000000,20.000000000000,5.000000000000,15.666666666667
2024,140080,PRESENCE SAINT FRANCIS HOSPITAL,355 RIDGE AVE,EVANSTON,IL,60202,COOK,0.000000000000,0.000000000000,10.000000000000,2.500000000000,62.000000000000,15.500000000000,0.000000000000,0.000000000000,18.000000000000
2024,140082,LOUIS A WEISS MEMORIAL HOSPITAL,4646 N MARINE DRIVE,CHICAGO,IL,60640,COOK,30.000000000000,7.500000000000,7.000000000000,1.750000000000,20.000000000000,5.000000000000,20.000000000000,5.000000000000,19.250000000000
2024,140084,VISTA MEDICAL CENTER EAST,1324 NORTH SHERIDAN ROAD,WAUKEGAN,IL,60085,LAKE,20.000000000000,5.000000000000,7.000000000000,1.750000000000,74.000000000000,18.500000000000,20.000000000000,5.000000000000,30.250000000000
2024,140088,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,5841 SOUTH MARYLAND,CHICAGO,IL,60637,COOK,46.666666666667,11.666666666667,17.000000000000,4.250000000000,2.000000000000,0.500000000000,10.000000000000,2.500000000000,18.916666666667
2024,140089,MC DONOUGH DISTRICT HOSPITAL,525 EAST GRANT STREET,MACOMB,IL,61455,MCDONOUGH,3.333333333333,1.111111111111,13.000000000000,4.333333333333,Not Available,Not Available,30.000000000000,10.000000000000,15.444444444444
2024,140091,CARLE FOUNDATION HOSPITAL,611 WEST PARK STREET,URBANA,IL,61801,CHAMPAIGN,30.000000000000,7.500000000000,12.000000000000,3.000000000000,22.000000000000,5.500000000000,10.000000000000,2.500000000000,18.500000000000
2024,140093,OSF SACRED HEART MEDICAL CENTER,812 N LOGAN AVE,DANVILLE,IL,61832,VERMILION,20.000000000000,5.000000000000,8.000000000000,2.000000000000,3.333333333333,0.833333333333,10.000000000000,2.500000000000,10.333333333333
2024,140095,SAINT ANTHONY HOSPITAL,2875 WEST 19TH STREET,CHICAGO,IL,60623,COOK,Not Available,Not Available,7.000000000000,2.333333333333,85.000000000000,28.333333333333,10.000000000000,3.333333333333,34.000000000000
2024,140100,"MIDWESTERN REGION MED CENTER, INC",2520 ELISHA AVENUE,ZION,IL,60099,LAKE,Not Available,Not Available,91.000000000000,30.333333333333,100.000000000000,33.333333333333,30.000000000000,10.000000000000,73.666666666667
2024,140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,150 W HIGH ST,MORRIS,IL,60450,GRUNDY,20.000000000000,5.000000000000,24.000000000000,6.000000000000,0.000000000000,0.000000000000,20.000000000000,5.000000000000,16.000000000000
2024,140103,ST BERNARD HOSPITAL,326 W 64TH ST,CHICAGO,IL,60621,COOK,3.333333333333,1.111111111111,Not Available,Not Available,75.000000000000,25.000000000000,0.000000000000,0.000000000000,26.111111111111
2024,140110,OSF SAINT ELIZABETH MDL CTR,1100 E NORRIS DRIVE,OTTAWA,IL,61350,LASALLE,6.666666666667,1.666666666667,13.000000000000,3.250000000000,0.000000000000,0.000000000000,20.000000000000,5.000000000000,9.916666666667
2024,140113,OSF HEART OF MARY MEDICAL CENTER,1400 WEST PARK AVENUE,URBANA,IL,61801,CHAMPAIGN,4.000000000000,1.000000000000,19.000000000000,4.750000000000,3.333333333333,0.833333333333,20.000000000000,5.000000000000,11.583333333333
