"State","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
GU,HAI_6_SIR,Clostridium Difficile (C.Diff),Not Available,5,04/01/2022,03/31/2023
HI,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.616,,04/01/2022,03/31/2023
HI,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.063,,04/01/2022,03/31/2023
HI,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.817,,04/01/2022,03/31/2023
HI,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.753,,04/01/2022,03/31/2023
HI,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.208,,04/01/2022,03/31/2023
HI,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.961,,04/01/2022,03/31/2023
HI,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.788,,04/01/2022,03/31/2023
HI,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.637,,04/01/2022,03/31/2023
HI,HAI_3_SIR,SSI - Colon Surgery,1.155,,04/01/2022,03/31/2023
HI,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.198,,04/01/2022,03/31/2023
HI,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,2.122,,04/01/2022,03/31/2023
HI,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.780,,04/01/2022,03/31/2023
HI,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.541,,04/01/2022,03/31/2023
HI,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.124,,04/01/2022,03/31/2023
HI,HAI_5_SIR,MRSA Bacteremia,0.793,,04/01/2022,03/31/2023
HI,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.488,,04/01/2022,03/31/2023
HI,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.645,,04/01/2022,03/31/2023
HI,HAI_6_SIR,Clostridium Difficile (C.Diff),0.562,,04/01/2022,03/31/2023
IA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.729,,04/01/2022,03/31/2023
IA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.040,,04/01/2022,03/31/2023
IA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.874,,04/01/2022,03/31/2023
IA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.544,,04/01/2022,03/31/2023
IA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.765,,04/01/2022,03/31/2023
IA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.648,,04/01/2022,03/31/2023
IA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.487,,04/01/2022,03/31/2023
IA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.839,,04/01/2022,03/31/2023
IA,HAI_3_SIR,SSI - Colon Surgery,0.645,,04/01/2022,03/31/2023
IA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.366,,04/01/2022,03/31/2023
IA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.148,,04/01/2022,03/31/2023
IA,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.675,,04/01/2022,03/31/2023
IA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.631,,04/01/2022,03/31/2023
IA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.990,,04/01/2022,03/31/2023
IA,HAI_5_SIR,MRSA Bacteremia,0.795,,04/01/2022,03/31/2023
IA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.477,,04/01/2022,03/31/2023
IA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.592,,04/01/2022,03/31/2023
IA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.532,,04/01/2022,03/31/2023
ID,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.332,,04/01/2022,03/31/2023
ID,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.674,,04/01/2022,03/31/2023
ID,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.481,,04/01/2022,03/31/2023
ID,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.482,,04/01/2022,03/31/2023
ID,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.840,,04/01/2022,03/31/2023
ID,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.643,,04/01/2022,03/31/2023
ID,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.831,,04/01/2022,03/31/2023
ID,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.474,,04/01/2022,03/31/2023
ID,HAI_3_SIR,SSI - Colon Surgery,1.118,,04/01/2022,03/31/2023
ID,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.832,,04/01/2022,03/31/2023
ID,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,2.492,,04/01/2022,03/31/2023
ID,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.495,,04/01/2022,03/31/2023
ID,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.227,,04/01/2022,03/31/2023
ID,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.682,,04/01/2022,03/31/2023
ID,HAI_5_SIR,MRSA Bacteremia,0.409,,04/01/2022,03/31/2023
ID,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.438,,04/01/2022,03/31/2023
ID,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.580,,04/01/2022,03/31/2023
ID,HAI_6_SIR,Clostridium Difficile (C.Diff),0.505,,04/01/2022,03/31/2023
IL,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.752,,04/01/2022,03/31/2023
IL,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.884,,04/01/2022,03/31/2023
IL,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.816,,04/01/2022,03/31/2023
IL,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.598,,04/01/2022,03/31/2023
IL,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.712,,04/01/2022,03/31/2023
IL,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.653,,04/01/2022,03/31/2023
IL,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.800,,04/01/2022,03/31/2023
IL,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.013,,04/01/2022,03/31/2023
IL,HAI_3_SIR,SSI - Colon Surgery,0.901,,04/01/2022,03/31/2023
IL,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.751,,04/01/2022,03/31/2023
IL,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.186,,04/01/2022,03/31/2023
IL,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.950,,04/01/2022,03/31/2023
IL,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.607,,04/01/2022,03/31/2023
IL,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.777,,04/01/2022,03/31/2023
IL,HAI_5_SIR,MRSA Bacteremia,0.688,,04/01/2022,03/31/2023
IL,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.451,,04/01/2022,03/31/2023
IL,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.496,,04/01/2022,03/31/2023
IL,HAI_6_SIR,Clostridium Difficile (C.Diff),0.473,,04/01/2022,03/31/2023
IN,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.521,,04/01/2022,03/31/2023
IN,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.667,,04/01/2022,03/31/2023
IN,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.590,,04/01/2022,03/31/2023
IN,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.526,,04/01/2022,03/31/2023
IN,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.671,,04/01/2022,03/31/2023
IN,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.595,,04/01/2022,03/31/2023
IN,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.803,,04/01/2022,03/31/2023
IN,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.076,,04/01/2022,03/31/2023
IN,HAI_3_SIR,SSI - Colon Surgery,0.932,,04/01/2022,03/31/2023
IN,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.799,,04/01/2022,03/31/2023
IN,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.344,,04/01/2022,03/31/2023
IN,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.045,,04/01/2022,03/31/2023
IN,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.606,,04/01/2022,03/31/2023
IN,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.842,,04/01/2022,03/31/2023
IN,HAI_5_SIR,MRSA Bacteremia,0.717,,04/01/2022,03/31/2023
IN,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.429,,04/01/2022,03/31/2023
IN,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.490,,04/01/2022,03/31/2023
IN,HAI_6_SIR,Clostridium Difficile (C.Diff),0.459,,04/01/2022,03/31/2023
KS,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.527,,04/01/2022,03/31/2023
KS,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.822,,04/01/2022,03/31/2023
KS,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.662,,04/01/2022,03/31/2023
KS,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.462,,04/01/2022,03/31/2023
KS,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.707,,04/01/2022,03/31/2023
KS,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.574,,04/01/2022,03/31/2023
KS,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.681,,04/01/2022,03/31/2023
KS,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.090,,04/01/2022,03/31/2023
KS,HAI_3_SIR,SSI - Colon Surgery,0.868,,04/01/2022,03/31/2023
KS,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.392,,04/01/2022,03/31/2023
KS,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.052,,04/01/2022,03/31/2023
KS,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.662,,04/01/2022,03/31/2023
KS,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.345,,04/01/2022,03/31/2023
KS,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.654,,04/01/2022,03/31/2023
KS,HAI_5_SIR,MRSA Bacteremia,0.481,,04/01/2022,03/31/2023
KS,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.564,,04/01/2022,03/31/2023
KS,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.681,,04/01/2022,03/31/2023
KS,HAI_6_SIR,Clostridium Difficile (C.Diff),0.621,,04/01/2022,03/31/2023
KY,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.867,,04/01/2022,03/31/2023
KY,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.104,,04/01/2022,03/31/2023
KY,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.980,,04/01/2022,03/31/2023
KY,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.574,,04/01/2022,03/31/2023
KY,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.736,,04/01/2022,03/31/2023
KY,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.651,,04/01/2022,03/31/2023
KY,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.785,,04/01/2022,03/31/2023
KY,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.096,,04/01/2022,03/31/2023
KY,HAI_3_SIR,SSI - Colon Surgery,0.931,,04/01/2022,03/31/2023
KY,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.729,,04/01/2022,03/31/2023
KY,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.348,,04/01/2022,03/31/2023
KY,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.003,,04/01/2022,03/31/2023
KY,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.843,,04/01/2022,03/31/2023
KY,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.111,,04/01/2022,03/31/2023
KY,HAI_5_SIR,MRSA Bacteremia,0.970,,04/01/2022,03/31/2023
KY,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.474,,04/01/2022,03/31/2023
KY,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.548,,04/01/2022,03/31/2023
KY,HAI_6_SIR,Clostridium Difficile (C.Diff),0.510,,04/01/2022,03/31/2023
LA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.816,,04/01/2022,03/31/2023
LA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.038,,04/01/2022,03/31/2023
LA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.922,,04/01/2022,03/31/2023
LA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.470,,04/01/2022,03/31/2023
LA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.623,,04/01/2022,03/31/2023
LA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.543,,04/01/2022,03/31/2023
LA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.709,,04/01/2022,03/31/2023
LA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.004,,04/01/2022,03/31/2023
LA,HAI_3_SIR,SSI - Colon Surgery,0.847,,04/01/2022,03/31/2023
LA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,1.146,,04/01/2022,03/31/2023
LA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.920,,04/01/2022,03/31/2023
LA,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.496,,04/01/2022,03/31/2023
LA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.952,,04/01/2022,03/31/2023
LA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.263,,04/01/2022,03/31/2023
LA,HAI_5_SIR,MRSA Bacteremia,1.099,,04/01/2022,03/31/2023
LA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.389,,04/01/2022,03/31/2023
LA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.461,,04/01/2022,03/31/2023
LA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.424,,04/01/2022,03/31/2023
MA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.680,,04/01/2022,03/31/2023
MA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.843,,04/01/2022,03/31/2023
MA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.758,,04/01/2022,03/31/2023
MA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.748,,04/01/2022,03/31/2023
MA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.905,,04/01/2022,03/31/2023
MA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.823,,04/01/2022,03/31/2023
MA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.837,,04/01/2022,03/31/2023
MA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.119,,04/01/2022,03/31/2023
MA,HAI_3_SIR,SSI - Colon Surgery,0.970,,04/01/2022,03/31/2023
MA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.440,,04/01/2022,03/31/2023
MA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.064,,04/01/2022,03/31/2023
MA,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.701,,04/01/2022,03/31/2023
MA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.593,,04/01/2022,03/31/2023
MA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.800,,04/01/2022,03/31/2023
MA,HAI_5_SIR,MRSA Bacteremia,0.691,,04/01/2022,03/31/2023
MA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.604,,04/01/2022,03/31/2023
MA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.672,,04/01/2022,03/31/2023
MA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.637,,04/01/2022,03/31/2023
MD,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.703,,04/01/2022,03/31/2023
MD,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.901,,04/01/2022,03/31/2023
MD,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.797,,04/01/2022,03/31/2023
MD,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.631,,04/01/2022,03/31/2023
MD,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.813,,04/01/2022,03/31/2023
MD,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.718,,04/01/2022,03/31/2023
MD,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.784,,04/01/2022,03/31/2023
MD,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.095,,04/01/2022,03/31/2023
MD,HAI_3_SIR,SSI - Colon Surgery,0.930,,04/01/2022,03/31/2023
MD,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,1.056,,04/01/2022,03/31/2023
MD,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.851,,04/01/2022,03/31/2023
MD,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.412,,04/01/2022,03/31/2023
MD,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.490,,04/01/2022,03/31/2023
MD,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.702,,04/01/2022,03/31/2023
MD,HAI_5_SIR,MRSA Bacteremia,0.588,,04/01/2022,03/31/2023
MD,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.514,,04/01/2022,03/31/2023
MD,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.585,,04/01/2022,03/31/2023
MD,HAI_6_SIR,Clostridium Difficile (C.Diff),0.548,,04/01/2022,03/31/2023
ME,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.725,,04/01/2022,03/31/2023
ME,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.198,,04/01/2022,03/31/2023
ME,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.939,,04/01/2022,03/31/2023
ME,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.714,,04/01/2022,03/31/2023
ME,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.150,,04/01/2022,03/31/2023
ME,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.912,,04/01/2022,03/31/2023
ME,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.709,,04/01/2022,03/31/2023
ME,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.309,,04/01/2022,03/31/2023
ME,HAI_3_SIR,SSI - Colon Surgery,0.974,,04/01/2022,03/31/2023
ME,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.311,,04/01/2022,03/31/2023
ME,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.882,,04/01/2022,03/31/2023
ME,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.849,,04/01/2022,03/31/2023
ME,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.516,,04/01/2022,03/31/2023
ME,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.034,,04/01/2022,03/31/2023
ME,HAI_5_SIR,MRSA Bacteremia,0.741,,04/01/2022,03/31/2023
ME,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.517,,04/01/2022,03/31/2023
ME,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.672,,04/01/2022,03/31/2023
ME,HAI_6_SIR,Clostridium Difficile (C.Diff),0.591,,04/01/2022,03/31/2023
MI,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.815,,04/01/2022,03/31/2023
MI,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.976,,04/01/2022,03/31/2023
MI,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.893,,04/01/2022,03/31/2023
MI,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.499,,04/01/2022,03/31/2023
MI,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.612,,04/01/2022,03/31/2023
MI,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.553,,04/01/2022,03/31/2023
MI,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,1.059,,04/01/2022,03/31/2023
MI,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.315,,04/01/2022,03/31/2023
MI,HAI_3_SIR,SSI - Colon Surgery,1.182,,04/01/2022,03/31/2023
MI,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,1.088,,04/01/2022,03/31/2023
MI,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.678,,04/01/2022,03/31/2023
MI,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.359,,04/01/2022,03/31/2023
MI,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.787,,04/01/2022,03/31/2023
MI,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.990,,04/01/2022,03/31/2023
MI,HAI_5_SIR,MRSA Bacteremia,0.884,,04/01/2022,03/31/2023
MI,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.457,,04/01/2022,03/31/2023
MI,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.510,,04/01/2022,03/31/2023
MI,HAI_6_SIR,Clostridium Difficile (C.Diff),0.483,,04/01/2022,03/31/2023
MN,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.629,,04/01/2022,03/31/2023
MN,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.815,,04/01/2022,03/31/2023
MN,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.717,,04/01/2022,03/31/2023
MN,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.710,,04/01/2022,03/31/2023
MN,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.899,,04/01/2022,03/31/2023
MN,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.801,,04/01/2022,03/31/2023
MN,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.736,,04/01/2022,03/31/2023
MN,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.036,,04/01/2022,03/31/2023
MN,HAI_3_SIR,SSI - Colon Surgery,0.877,,04/01/2022,03/31/2023
MN,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.825,,04/01/2022,03/31/2023
MN,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.654,,04/01/2022,03/31/2023
MN,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.186,,04/01/2022,03/31/2023
MN,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.396,,04/01/2022,03/31/2023
MN,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.633,,04/01/2022,03/31/2023
MN,HAI_5_SIR,MRSA Bacteremia,0.504,,04/01/2022,03/31/2023
MN,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.502,,04/01/2022,03/31/2023
MN,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.578,,04/01/2022,03/31/2023
MN,HAI_6_SIR,Clostridium Difficile (C.Diff),0.539,,04/01/2022,03/31/2023
MO,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.699,,04/01/2022,03/31/2023
